X,CH1,CH2,
Second,Volt,Volt,
-1.0600001192e-01,7.99e-02,7.99e-02
-1.0500002480e-01,0.00e+00,1.60e-01
-1.0400000787e-01,0.00e+00,7.99e-02
-1.0300002074e-01,7.99e-02,1.60e-01
-1.0200000381e-01,7.99e-02,2.40e-01
-1.0100001669e-01,0.00e+00,7.99e-02
-9.9999999761e-02,0.00e+00,7.99e-02
-9.9000012636e-02,7.99e-02,2.40e-01
-9.8000025510e-02,0.00e+00,7.99e-02
-9.7000008583e-02,7.99e-02,1.60e-01
-9.6000021457e-02,0.00e+00,7.99e-02
-9.5000004529e-02,7.99e-02,1.60e-01
-9.4000017404e-02,0.00e+00,7.99e-02
-9.3000000476e-02,7.99e-02,2.40e-01
-9.2000013351e-02,7.99e-02,7.99e-02
-9.1000026226e-02,0.00e+00,2.40e-01
-9.0000009298e-02,0.00e+00,1.60e-01
-8.9000022172e-02,7.99e-02,7.99e-02
-8.8000005245e-02,7.99e-02,7.99e-02
-8.7000018119e-02,0.00e+00,2.40e-01
-8.6000001192e-02,0.00e+00,7.99e-02
-8.5000014066e-02,7.99e-02,2.40e-01
-8.4000026941e-02,0.00e+00,7.99e-02
-8.3000010013e-02,7.99e-02,2.40e-01
-8.2000022888e-02,0.00e+00,7.99e-02
-8.1000005960e-02,7.99e-02,2.40e-01
-8.0000018835e-02,0.00e+00,2.40e-01
-7.9000001907e-02,7.99e-02,7.99e-02
-7.8000014781e-02,0.00e+00,7.99e-02
-7.7000027656e-02,7.99e-02,2.40e-01
-7.6000010728e-02,0.00e+00,7.99e-02
-7.5000023603e-02,7.99e-02,2.40e-01
-7.4000006675e-02,0.00e+00,7.99e-02
-7.3000019550e-02,7.99e-02,1.60e-01
-7.2000002622e-02,0.00e+00,1.60e-01
-7.1000015497e-02,0.00e+00,7.99e-02
-6.9999998569e-02,0.00e+00,7.99e-02
-6.9000011444e-02,7.99e-02,2.40e-01
-6.8000024318e-02,0.00e+00,1.60e-01
-6.7000007390e-02,7.99e-02,7.99e-02
-6.6000020265e-02,7.99e-02,7.99e-02
-6.5000003337e-02,0.00e+00,2.40e-01
