X,CH1,CH2,
Second,Volt,Volt,
-1.9999994934e-02,-7.99e-02,7.99e-02
-1.9799995273e-02,7.99e-02,7.99e-02
-1.9599995613e-02,0.00e+00,7.99e-02
-1.9399995953e-02,-7.99e-02,7.99e-02
-1.9199992567e-02,7.99e-02,7.99e-02
-1.8999992907e-02,-7.99e-02,7.99e-02
-1.8799993247e-02,-7.99e-02,1.60e-01
-1.8599993587e-02,7.99e-02,-1.60e-01
-1.8399993926e-02,0.00e+00,7.99e-02
-1.8199994266e-02,-7.99e-02,7.99e-02
-1.7999994606e-02,-7.99e-02,7.99e-02
-1.7799994946e-02,0.00e+00,0.00e+00
-1.7599995285e-02,-7.99e-02,7.99e-02
-1.7399995625e-02,0.00e+00,7.99e-02
-1.7199995965e-02,-7.99e-02,1.60e-01
-1.6999992579e-02,7.99e-02,0.00e+00
-1.6799992919e-02,-7.99e-02,7.99e-02
-1.6599993259e-02,0.00e+00,7.99e-02
-1.6399993598e-02,-7.99e-02,7.99e-02
-1.6199993938e-02,7.99e-02,4.80e-01
-1.5999994278e-02,-7.99e-02,7.99e-02
-1.5799994618e-02,7.99e-02,7.99e-02
-1.5599994957e-02,7.99e-02,7.99e-02
-1.5399995297e-02,-7.99e-02,7.99e-02
-1.5199995637e-02,-7.99e-02,1.60e-01
-1.4999995977e-02,0.00e+00,7.99e-02
-1.4799996316e-02,-7.99e-02,4.00e-01
-1.4599992931e-02,7.99e-02,7.99e-02
-1.4399993271e-02,-7.99e-02,7.99e-02
-1.4199993610e-02,7.99e-02,7.99e-02
-1.3999993950e-02,-7.99e-02,7.99e-02
-1.3799994290e-02,7.99e-02,7.99e-02
-1.3599994630e-02,0.00e+00,7.99e-02
-1.3399994969e-02,-7.99e-02,0.00e+00
-1.3199995309e-02,0.00e+00,7.99e-02
-1.2999995649e-02,-7.99e-02,1.60e-01
-1.2799995989e-02,-7.99e-02,7.99e-02
-1.2599996328e-02,7.99e-02,2.40e-01
-1.2399996668e-02,7.99e-02,7.99e-02
-1.2199993283e-02,-7.99e-02,7.99e-02
-1.1999993622e-02,-7.99e-02,7.99e-02
-1.1799993962e-02,0.00e+00,7.99e-02
-1.1599994302e-02,-7.99e-02,7.99e-02
-1.1399994642e-02,0.00e+00,7.99e-02
-1.1199994981e-02,-7.99e-02,7.99e-02
-1.0999995321e-02,0.00e+00,7.99e-02
-1.0799995661e-02,7.99e-02,2.40e-01
-1.0599996001e-02,-7.99e-02,7.99e-02
-1.0399996340e-02,7.99e-02,-7.99e-02
-1.0199996680e-02,-7.99e-02,7.99e-02
-9.9999932945e-03,-7.99e-02,7.99e-02
-9.7999936342e-03,7.99e-02,7.99e-02
-9.5999939740e-03,-7.99e-02,7.99e-02
-9.3999943137e-03,7.99e-02,7.99e-02
-9.1999946535e-03,-7.99e-02,7.99e-02
-8.9999949932e-03,0.00e+00,7.99e-02
-8.7999953330e-03,-7.99e-02,7.99e-02
-8.5999956727e-03,0.00e+00,7.99e-02
-8.3999960124e-03,-7.99e-02,7.99e-02
-8.1999963522e-03,7.99e-02,-7.20e-01
-7.9999966919e-03,0.00e+00,7.99e-02
-7.7999970317e-03,-7.99e-02,0.00e+00
-7.5999936461e-03,-7.99e-02,7.99e-02
-7.3999939859e-03,7.99e-02,7.99e-02
-7.1999943256e-03,0.00e+00,7.99e-02
-6.9999946654e-03,-7.99e-02,1.60e-01
-6.7999950051e-03,7.99e-02,7.99e-02
-6.5999953449e-03,-7.99e-02,1.60e-01
-6.3999956846e-03,7.99e-02,7.99e-02
-6.1999960244e-03,-7.99e-02,1.60e-01
-5.9999963641e-03,0.00e+00,1.20e+00
-5.7999967039e-03,-7.99e-02,7.99e-02
-5.5999970436e-03,-7.99e-02,7.99e-02
-5.3999973834e-03,7.99e-02,7.99e-02
